"","survey_id","Operation_date","year","month","day","enumerator","landing_site","BMU","fisher_id","household_id","destination","trap_type","fish_perdestination","KSH_perdestination","calculated_Kg_perdestination","Zinc_perdestination","Selenium_perdestination","VitaminA_perdestination","Protein_perdestination","Omega3_perdestination","Iron_perdestination","Calcium_perdestination"
"1403","2022-04-18 SS/MAY/SB/043/FF 2022-04-18 12:53:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","KIVULINI","MAYUNGU","SS/MAY/SB/043/FF","SS/MAY/SB/043","MAMA KARANGA","Experimental",16,670.758675598302,3.35379337799151,57.2027331384935,708.932014274785,904.930198836566,610.346120207284,9.23476249375621,31.1915812094343,1466.96225314058
"1404","2022-04-18 SS/MAY/SB/027/FF 2022-04-18 12:53:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","KIVULINI","MAYUNGU","SS/MAY/SB/027/FF","SS/MAY/SB/027","MAMA KARANGA","Control",8,398.623364650955,3.32186137209129,85.6137408644494,718.609915729185,760.82371781384,586.288927446347,5.52441388737208,30.3449519939402,1074.71718868094
"1405","2022-04-18 SS/MAY/SB/027/FF 2022-04-18 12:53:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","KIVULINI","MAYUNGU","SS/MAY/SB/027/FF","SS/MAY/SB/027","MAMA KARANGA","Experimental",8,398.623364650955,3.32186137209129,85.6137408644494,718.609915729185,760.82371781384,586.288927446347,5.52441388737208,30.3449519939402,1074.71718868094
"1406","2022-04-18 SS/MAY/SB/043/FF 2022-04-18 12:43:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","KIVULINI","MAYUNGU","SS/MAY/SB/043/FF","SS/MAY/SB/043","MAMA KARANGA","Control",16,670.758675598302,3.35379337799151,57.2027331384935,708.932014274785,904.930198836566,610.346120207284,9.23476249375621,31.1915812094343,1466.96225314058
"1407","2022-04-18 SS/MAY/SB/028/FF 2022-04-18 13:10:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/028/FF","SS/MAY/SB/028","MAMA KARANGA","Control",52,1521.04308381034,9.57716025366196,171.753783059851,1906.30594548709,1737.50366135362,1829.78627574047,10.988022186208,82.8889202393341,4561.21519376964
"1408","2022-04-18 SS/MAY/SB/012/FF 2022-04-18 13:10:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/012/FF","SS/MAY/SB/012","MAMA KARANGA","Control",52,1521.04308381034,9.57716025366196,171.753783059851,1906.30594548709,1737.50366135362,1829.78627574047,10.988022186208,82.8889202393341,4561.21519376964
"1409","2022-04-18 SS/MAY/SB/009/FF 2022-04-18 13:10:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/009/FF","SS/MAY/SB/009","MAMA KARANGA","Control",52,1521.04308381034,9.57716025366196,171.753783059851,1906.30594548709,1737.50366135362,1829.78627574047,10.988022186208,82.8889202393341,4561.21519376964
"1410","2022-04-18 SS/MAY/SB/070/FF 2022-04-18 13:10:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/070/FF","SS/MAY/SB/070","MAMA KARANGA","Control",52,1521.04308381034,9.57716025366196,171.753783059851,1906.30594548709,1737.50366135362,1829.78627574047,10.988022186208,82.8889202393341,4561.21519376964
"1411","2022-04-18 SS/MAY/SB/082/FF 2022-04-18 12:58:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/082/FF","SS/MAY/SB/082","MAMA KARANGA","Experimental",20,1184.34974180243,7.84750281049107,137.832706103973,1596.41340144465,1703.2932789385,1480.4909150994,9.05548913770935,55.1592700798262,3264.90977716446
"1412","2022-04-18 SS/MAY/SB/083/FF 2022-04-18 12:58:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","KIVULINI","MAYUNGU","SS/MAY/SB/083/FF","SS/MAY/SB/083","MAMA KARANGA","Experimental",28,1582.97310645338,11.1693641825824,223.446446968423,2315.02331717383,2464.11699675234,2066.77984254574,14.5799030250814,85.5042220737664,4339.6269658454
"1413","2022-04-18 SS/MAY/SB/017/FF 2022-04-18 12:58:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","KIVULINI","MAYUNGU","SS/MAY/SB/017/FF","SS/MAY/SB/017","MAMA KARANGA","Experimental",20,1184.34974180243,7.84750281049107,137.832706103973,1596.41340144465,1703.2932789385,1480.4909150994,9.05548913770935,55.1592700798262,3264.90977716446
"1414","2022-04-18 SS/MAY/SB/083/FF 2022-04-18 12:58:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/083/FF","SS/MAY/SB/083","MAMA KARANGA","Control",28,1582.97310645338,11.1693641825824,223.446446968423,2315.02331717383,2464.11699675234,2066.77984254574,14.5799030250814,85.5042220737664,4339.6269658454
"1415","2022-04-18 SS/MAY/SB/082/FF 2022-04-18 12:58:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/082/FF","SS/MAY/SB/082","MAMA KARANGA","Control",20,1184.34974180243,7.84750281049107,137.832706103973,1596.41340144465,1703.2932789385,1480.4909150994,9.05548913770935,55.1592700798262,3264.90977716446
"1416","2022-04-18 SS/MAY/SB/017/FF 2022-04-18 12:58:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/017/FF","SS/MAY/SB/017","MAMA KARANGA","Control",20,1184.34974180243,7.84750281049107,137.832706103973,1596.41340144465,1703.2932789385,1480.4909150994,9.05548913770935,55.1592700798262,3264.90977716446
"1417","2022-04-18 SS/MAY/SB/042/FF 2022-04-18 12:50:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/042/FF","SS/MAY/SB/042","MAMA KARANGA","Control",8,262.087693589932,1.31043846794966,22.3510078075926,277.003284926,353.586285650949,238.482501615064,3.60832843597662,12.1875867968637,573.190876981445
"1418","2022-04-18 SS/MAY/SB/042/FF 2022-04-18 12:50:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/042/FF","SS/MAY/SB/042","MAMA KARANGA","Experimental",8,262.087693589932,1.31043846794966,22.3510078075926,277.003284926,353.586285650949,238.482501615064,3.60832843597662,12.1875867968637,573.190876981445
"1419","2022-04-18 SS/MAY/SB/058/FF 2022-04-18 12:59:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/058/FF","SS/MAY/SB/058","MAMA KARANGA","Experimental",8,656.985929404461,5.47488274503717,141.10317683178,1184.3676142215,1253.94174473081,966.284493221213,9.10499111206918,50.0126391385241,1771.2811984083
"1420","2022-04-18 SS/MAY/SB/029/FF 2022-04-18 12:59:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/029/FF","SS/MAY/SB/029","MAMA KARANGA","Experimental",8,656.985929404461,5.47488274503717,141.10317683178,1184.3676142215,1253.94174473081,966.284493221213,9.10499111206918,50.0126391385241,1771.2811984083
"1421","2022-04-18 SS/MAY/SB/030/FF 2022-04-18 12:59:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/030/FF","SS/MAY/SB/030","MAMA KARANGA","Experimental",8,656.985929404461,5.47488274503717,141.10317683178,1184.3676142215,1253.94174473081,966.284493221213,9.10499111206918,50.0126391385241,1771.2811984083
"1422","2022-04-18 SS/MAY/SB/058/FF 2022-04-18 12:59:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/058/FF","SS/MAY/SB/058","MAMA KARANGA","Control",8,656.985929404461,5.47488274503717,141.10317683178,1184.3676142215,1253.94174473081,966.284493221213,9.10499111206918,50.0126391385241,1771.2811984083
"1423","2022-04-18 SS/MAY/SB/030/FF 2022-04-18 12:59:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/030/FF","SS/MAY/SB/030","MAMA KARANGA","Control",8,656.985929404461,5.47488274503717,141.10317683178,1184.3676142215,1253.94174473081,966.284493221213,9.10499111206918,50.0126391385241,1771.2811984083
"1424","2022-04-18 SS/MAY/SB/029/FF 2022-04-18 12:59:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/029/FF","SS/MAY/SB/029","MAMA KARANGA","Control",8,656.985929404461,5.47488274503717,141.10317683178,1184.3676142215,1253.94174473081,966.284493221213,9.10499111206918,50.0126391385241,1771.2811984083
"1425","2022-04-18 SS/MAY/SB/064/FF 2022-04-18 13:09:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/064/FF","SS/MAY/SB/064","MAMA KARANGA","Experimental",48,1264.05715761431,9.52277046118799,223.018688686112,2006.26229893404,2179.54527514423,1704.85760975723,15.3602790515329,82.7792259404583,3131.99529768149
"1426","2022-04-18 SS/MAY/SB/059/FF 2022-04-18 13:09:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/059/FF","SS/MAY/SB/059","MAMA KARANGA","Experimental",48,1264.05715761431,9.52277046118799,223.018688686112,2006.26229893404,2179.54527514423,1704.85760975723,15.3602790515329,82.7792259404583,3131.99529768149
"1427","2022-04-18 SS/MAY/SB/063/FF 2022-04-18 13:09:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/063/FF","SS/MAY/SB/063","MAMA KARANGA","Experimental",48,1264.05715761431,9.52277046118799,223.018688686112,2006.26229893404,2179.54527514423,1704.85760975723,15.3602790515329,82.7792259404583,3131.99529768149
"1428","2022-04-18 SS/MAY/SB/063/FF 2022-04-18 13:09:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/063/FF","SS/MAY/SB/063","MAMA KARANGA","Control",48,1264.05715761431,9.52277046118799,223.018688686112,2006.26229893404,2179.54527514423,1704.85760975723,15.3602790515329,82.7792259404583,3131.99529768149
"1429","2022-04-18 SS/MAY/SB/064/FF 2022-04-18 13:09:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/064/FF","SS/MAY/SB/064","MAMA KARANGA","Control",48,1264.05715761431,9.52277046118799,223.018688686112,2006.26229893404,2179.54527514423,1704.85760975723,15.3602790515329,82.7792259404583,3131.99529768149
"1430","2022-04-18 SS/MAY/SB/059/FF 2022-04-18 13:09:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/059/FF","SS/MAY/SB/059","MAMA KARANGA","Control",48,1264.05715761431,9.52277046118799,223.018688686112,2006.26229893404,2179.54527514423,1704.85760975723,15.3602790515329,82.7792259404583,3131.99529768149
"1431","2022-04-18 SS/MAY/SB/002/FF 2022-04-18 13:13:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/002/FF","SS/MAY/SB/002","MAMA KARANGA","Control",20,1115.06904966058,7.94418983304098,167.17104105228,1645.99234225312,1275.24969987495,1512.96148679145,8.39700763518336,76.9320725037364,4207.32215370329
"1432","2022-04-18 SS/MAY/SB/025/FF 2022-04-18 13:13:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/025/FF","SS/MAY/SB/025","MAMA KARANGA","Control",20,1115.06904966058,7.94418983304098,167.17104105228,1645.99234225312,1275.24969987495,1512.96148679145,8.39700763518336,76.9320725037364,4207.32215370329
"1433","2022-04-18 SS/MAY/SB/015/FF 2022-04-18 13:13:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/015/FF","SS/MAY/SB/015","MAMA KARANGA","Control",20,1115.06904966058,7.94418983304098,167.17104105228,1645.99234225312,1275.24969987495,1512.96148679145,8.39700763518336,76.9320725037364,4207.32215370329
"1434","2022-04-18 SS/MAY/SB/015/FF 2022-04-18 13:13:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/015/FF","SS/MAY/SB/015","MAMA KARANGA","Experimental",20,1115.06904966058,7.94418983304098,167.17104105228,1645.99234225312,1275.24969987495,1512.96148679145,8.39700763518336,76.9320725037364,4207.32215370329
"1435","2022-04-18 SS/MAY/SB/002/FF 2022-04-18 13:13:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/002/FF","SS/MAY/SB/002","MAMA KARANGA","Experimental",20,1115.06904966058,7.94418983304098,167.17104105228,1645.99234225312,1275.24969987495,1512.96148679145,8.39700763518336,76.9320725037364,4207.32215370329
"1436","2022-04-18 SS/MAY/SB/025/FF 2022-04-18 13:13:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/025/FF","SS/MAY/SB/025","MAMA KARANGA","Experimental",20,1115.06904966058,7.94418983304098,167.17104105228,1645.99234225312,1275.24969987495,1512.96148679145,8.39700763518336,76.9320725037364,4207.32215370329
"1437","2022-04-18 SS/MAY/SB/028/FF 2022-04-18 13:10:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/028/FF","SS/MAY/SB/028","MAMA KARANGA","Experimental",52,1521.04308381034,9.57716025366196,171.753783059851,1906.30594548709,1737.50366135362,1829.78627574047,10.988022186208,82.8889202393341,4561.21519376964
"1438","2022-04-18 SS/MAY/SB/070/FF 2022-04-18 13:10:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/070/FF","SS/MAY/SB/070","MAMA KARANGA","Experimental",52,1521.04308381034,9.57716025366196,171.753783059851,1906.30594548709,1737.50366135362,1829.78627574047,10.988022186208,82.8889202393341,4561.21519376964
"1439","2022-04-18 SS/MAY/SB/012/FF 2022-04-18 13:10:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/012/FF","SS/MAY/SB/012","MAMA KARANGA","Experimental",52,1521.04308381034,9.57716025366196,171.753783059851,1906.30594548709,1737.50366135362,1829.78627574047,10.988022186208,82.8889202393341,4561.21519376964
"1440","2022-04-18 SS/MAY/SB/009/FF 2022-04-18 13:10:00",2022-04-18,"2022","Apr","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/009/FF","SS/MAY/SB/009","MAMA KARANGA","Experimental",52,1521.04308381034,9.57716025366196,171.753783059851,1906.30594548709,1737.50366135362,1829.78627574047,10.988022186208,82.8889202393341,4561.21519376964
"1441","2022-04-25 SS/MAY/SB/036/FF 2022-04-25 13:23:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/036/FF","SS/MAY/SB/036","MAMA KARANGA","Control",40,1267.69423738038,10.5641186448365,239.844908604365,2295.78415136602,2268.93841963232,1942.52345062126,12.5361481580037,83.0933398779998,4449.70940925488
"1442","2022-04-25 SS/MAY/SB/048/FF 2022-04-25 13:23:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/048/FF","SS/MAY/SB/048","MAMA KARANGA","Control",40,1267.69423738038,10.5641186448365,239.844908604365,2295.78415136602,2268.93841963232,1942.52345062126,12.5361481580037,83.0933398779998,4449.70940925488
"1443","2022-04-25 SS/MAY/SB/047/FF 2022-04-25 13:23:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/047/FF","SS/MAY/SB/047","MAMA KARANGA","Control",72,16525.2275896747,85.3093052646285,1496.7939626099,18071.439296558,22667.1142322337,15528.5649979888,224.990911257144,785.383335325637,37083.0184380781
"1444","2022-04-25 SS/MAY/SB/083/FF 2022-04-25 13:21:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/083/FF","SS/MAY/SB/083","MAMA KARANGA","Control",8,125.360770491731,1.04467308743109,11.7216787291046,497.041710067614,209.148836848264,199.455585743072,1.10376593273429,5.64526753928796,243.538260170413
"1445","2022-04-25 SS/MAY/SB/017/FF 2022-04-25 13:21:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/017/FF","SS/MAY/SB/017","MAMA KARANGA","Control",8,125.360770491731,1.04467308743109,11.7216787291046,497.041710067614,209.148836848264,199.455585743072,1.10376593273429,5.64526753928796,243.538260170413
"1446","2022-04-25 SS/MAY/SB/082/FF 2022-04-25 13:21:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/082/FF","SS/MAY/SB/082","MAMA KARANGA","Experimental",32,1229.66705921523,10.2472254934603,243.86545366425,2350.87811650581,1441.4835498994,1945.2928746363,9.86208965050371,108.041621399674,5844.56609404674
"1447","2022-04-25 SS/MAY/SB/083/FF 2022-04-25 13:21:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/083/FF","SS/MAY/SB/083","MAMA KARANGA","Experimental",8,125.360770491731,1.04467308743109,11.7216787291046,497.041710067614,209.148836848264,199.455585743072,1.10376593273429,5.64526753928796,243.538260170413
"1448","2022-04-25 SS/MAY/SB/017/FF 2022-04-25 13:21:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/017/FF","SS/MAY/SB/017","MAMA KARANGA","Experimental",8,125.360770491731,1.04467308743109,11.7216787291046,497.041710067614,209.148836848264,199.455585743072,1.10376593273429,5.64526753928796,243.538260170413
"1449","2022-04-25 SS/MAY/SB/009/FF 2022-04-25 13:21:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/009/FF","SS/MAY/SB/009","MAMA KARANGA","Control",8,404.415674239166,2.02207837119583,22.2346966271573,365.731549621285,461.11959187377,389.077997655339,2.7274229230906,12.8574516142197,722.342359154702
"1450","2022-04-25 SS/MAY/SB/028/FF 2022-04-25 13:21:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/028/FF","SS/MAY/SB/028","MAMA KARANGA","Control",8,404.415674239166,2.02207837119583,22.2346966271573,365.731549621285,461.11959187377,389.077997655339,2.7274229230906,12.8574516142197,722.342359154702
"1451","2022-04-25 SS/MAY/SB/012/FF 2022-04-25 13:21:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/012/FF","SS/MAY/SB/012","MAMA KARANGA","Control",8,404.415674239166,2.02207837119583,22.2346966271573,365.731549621285,461.11959187377,389.077997655339,2.7274229230906,12.8574516142197,722.342359154702
"1452","2022-04-25 SS/MAY/SB/070/FF 2022-04-25 13:21:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/070/FF","SS/MAY/SB/070","MAMA KARANGA","Control",8,404.415674239166,2.02207837119583,22.2346966271573,365.731549621285,461.11959187377,389.077997655339,2.7274229230906,12.8574516142197,722.342359154702
"1453","2022-04-25 SS/MAY/SB/012/FF 2022-04-25 13:21:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/012/FF","SS/MAY/SB/012","MAMA KARANGA","Experimental",8,404.415674239166,2.02207837119583,22.2346966271573,365.731549621285,461.11959187377,389.077997655339,2.7274229230906,12.8574516142197,722.342359154702
"1454","2022-04-25 SS/MAY/SB/009/FF 2022-04-25 13:21:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/009/FF","SS/MAY/SB/009","MAMA KARANGA","Experimental",8,404.415674239166,2.02207837119583,22.2346966271573,365.731549621285,461.11959187377,389.077997655339,2.7274229230906,12.8574516142197,722.342359154702
"1455","2022-04-25 SS/MAY/SB/070/FF 2022-04-25 13:21:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/070/FF","SS/MAY/SB/070","MAMA KARANGA","Experimental",8,404.415674239166,2.02207837119583,22.2346966271573,365.731549621285,461.11959187377,389.077997655339,2.7274229230906,12.8574516142197,722.342359154702
"1456","2022-04-25 SS/MAY/SB/028/FF 2022-04-25 13:21:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/028/FF","SS/MAY/SB/028","MAMA KARANGA","Experimental",8,404.415674239166,2.02207837119583,22.2346966271573,365.731549621285,461.11959187377,389.077997655339,2.7274229230906,12.8574516142197,722.342359154702
"1457","2022-04-25 SS/MAY/SB/015/FF 2022-04-25 13:27:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/015/FF","SS/MAY/SB/015","MAMA KARANGA","Experimental",50,2159.68636804426,16.0893720991804,372.538034733904,3464.51072577498,2590.64173843503,3031.10361715267,20.5439736748682,169.731981907714,9035.74686287592
"1458","2022-04-25 SS/MAY/SB/025/FF 2022-04-25 13:27:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/025/FF","SS/MAY/SB/025","MAMA KARANGA","Experimental",50,2159.68636804426,16.0893720991804,372.538034733904,3464.51072577498,2590.64173843503,3031.10361715267,20.5439736748682,169.731981907714,9035.74686287592
"1459","2022-04-25 SS/MAY/SB/002/FF 2022-04-25 13:27:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/002/FF","SS/MAY/SB/002","MAMA KARANGA","Experimental",50,2159.68636804426,16.0893720991804,372.538034733904,3464.51072577498,2590.64173843503,3031.10361715267,20.5439736748682,169.731981907714,9035.74686287592
"1460","2022-04-25 SS/MAY/SB/025/FF 2022-04-25 13:27:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/025/FF","SS/MAY/SB/025","MAMA KARANGA","Control",50,2159.68636804426,16.0893720991804,372.538034733904,3464.51072577498,2590.64173843503,3031.10361715267,20.5439736748682,169.731981907714,9035.74686287592
"1461","2022-04-25 SS/MAY/SB/002/FF 2022-04-25 13:27:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/002/FF","SS/MAY/SB/002","MAMA KARANGA","Control",50,2159.68636804426,16.0893720991804,372.538034733904,3464.51072577498,2590.64173843503,3031.10361715267,20.5439736748682,169.731981907714,9035.74686287592
"1462","2022-04-25 SS/MAY/SB/015/FF 2022-04-25 13:27:00",2022-04-25,"2022","Apr","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/015/FF","SS/MAY/SB/015","MAMA KARANGA","Control",50,2159.68636804426,16.0893720991804,372.538034733904,3464.51072577498,2590.64173843503,3031.10361715267,20.5439736748682,169.731981907714,9035.74686287592
"1463","2022-04-14 SS/MAY/SB/017/FF 2022-04-14 12:58:00",2022-04-14,"2022","Apr","14","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/017/FF","SS/MAY/SB/017","MAMA KARANGA","Control",26,1474.62880090833,12.2885733409027,297.111578108249,2664.68838740339,2723.46725620899,2216.02400537067,17.3942859996606,104.149234644862,4599.50991296452
"1464","2022-04-14 SS/MAY/SB/083/FF 2022-04-14 12:58:00",2022-04-14,"2022","Apr","14","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/083/FF","SS/MAY/SB/083","MAMA KARANGA","Control",26,1474.62880090833,12.2885733409027,297.111578108249,2664.68838740339,2723.46725620899,2216.02400537067,17.3942859996606,104.149234644862,4599.50991296452
"1465","2022-04-14 SS/MAY/SB/082/FF 2022-04-14 12:58:00",2022-04-14,"2022","Apr","14","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/082/FF","SS/MAY/SB/082","MAMA KARANGA","Control",26,1474.62880090833,12.2885733409027,297.111578108249,2664.68838740339,2723.46725620899,2216.02400537067,17.3942859996606,104.149234644862,4599.50991296452
"1466","2022-04-11 SS/MAY/SB/083/FF 2022-04-11 12:54:00",2022-04-11,"2022","Apr","11","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/083/FF","SS/MAY/SB/083","MAMA KARANGA","Control",24,1191.42439844825,9.92853665373539,216.052722040929,2673.9978781717,1492.4011772161,1886.54768299125,9.70679812459309,96.4155691100942,5120.43794361882
"1467","2022-04-11 SS/MAY/SB/017/FF 2022-04-11 12:54:00",2022-04-11,"2022","Apr","11","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/017/FF","SS/MAY/SB/017","MAMA KARANGA","Control",24,1191.42439844825,9.92853665373539,216.052722040929,2673.9978781717,1492.4011772161,1886.54768299125,9.70679812459309,96.4155691100942,5120.43794361882
"1468","2022-04-11 SS/MAY/SB/009/FF 2022-04-11 12:52:00",2022-04-11,"2022","Apr","11","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/009/FF","SS/MAY/SB/009","MAMA KARANGA","Control",12,655.190423714446,3.96934536295749,57.5855771446761,1297.38979932958,950.338887304485,737.864960575759,7.98804742582394,30.1618882288993,1382.09117187533
"1469","2022-04-14 SS/MAY/SB/025/FF 2022-04-14 12:59:00",2022-04-14,"2022","Apr","14","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/025/FF","SS/MAY/SB/025","MAMA KARANGA","Control",68,2546.29863512888,21.2191552927407,531.491149273934,4588.57712553712,3775.45123342397,3902.38721309326,26.9301290614177,213.788538793458,10003.0184170147
"1470","2022-04-14 SS/MAY/SB/002/FF 2022-04-14 12:59:00",2022-04-14,"2022","Apr","14","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/002/FF","SS/MAY/SB/002","MAMA KARANGA","Control",68,2546.29863512888,21.2191552927407,531.491149273934,4588.57712553712,3775.45123342397,3902.38721309326,26.9301290614177,213.788538793458,10003.0184170147
"1471","2022-04-14 SS/MAY/SB/009/FF 2022-04-14 12:59:00",2022-04-14,"2022","Apr","14","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/009/FF","SS/MAY/SB/009","MAMA KARANGA","Control",52,2161.6733066796,16.6658919748661,343.265363735259,4212.56581631631,3400.98348511677,3085.81538237344,21.1347764509243,135.829514873643,6476.48824031528
"1472","2022-04-14 SS/MAY/SB/028/FF 2022-04-14 12:59:00",2022-04-14,"2022","Apr","14","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/028/FF","SS/MAY/SB/028","MAMA KARANGA","Control",52,2161.6733066796,16.6658919748661,343.265363735259,4212.56581631631,3400.98348511677,3085.81538237344,21.1347764509243,135.829514873643,6476.48824031528
