"","survey_id","scientific_name","KSHperspp","KSHpersurvey","KSHpertrap"
"177","2021-05-18 SS/MAY/SB/046/FF 2021-05-18 12:06:00","Siganus sutor",524.00924649327,1113.79303958142,NA
"178","2021-05-18 SS/MAY/SB/046/FF 2021-05-18 12:06:00","Siganus canaliculatus",541.828001616652,1113.79303958142,NA
"179","2021-05-18 SS/MAY/SB/046/FF 2021-05-18 12:06:00","Scarus rubroviolaceus",4.81081821593789,1113.79303958142,NA
"180","2021-05-18 SS/MAY/SB/046/FF 2021-05-18 12:06:00","Lethrinus nebulosus",43.1449732555594,1113.79303958142,NA
"181","2021-05-18 SS/MAY/SB/048/FF 2021-05-18 12:06:00","Siganus sutor",524.00924649327,1113.79303958142,NA
"182","2021-05-18 SS/MAY/SB/048/FF 2021-05-18 12:06:00","Siganus canaliculatus",541.828001616652,1113.79303958142,NA
"183","2021-05-18 SS/MAY/SB/048/FF 2021-05-18 12:06:00","Scarus rubroviolaceus",4.81081821593789,1113.79303958142,NA
"184","2021-05-18 SS/MAY/SB/048/FF 2021-05-18 12:06:00","Lethrinus nebulosus",43.1449732555594,1113.79303958142,NA
"185","2021-05-18 SS/MAY/SB/044/FF 2021-05-18 12:06:00","Siganus sutor",524.00924649327,1113.79303958142,NA
"186","2021-05-18 SS/MAY/SB/044/FF 2021-05-18 12:06:00","Siganus canaliculatus",541.828001616652,1113.79303958142,NA
"187","2021-05-18 SS/MAY/SB/044/FF 2021-05-18 12:06:00","Scarus rubroviolaceus",4.81081821593789,1113.79303958142,NA
"188","2021-05-18 SS/MAY/SB/044/FF 2021-05-18 12:06:00","Lethrinus nebulosus",43.1449732555594,1113.79303958142,NA
"189","2021-05-18 SS/MAY/SB/036/FF 2021-05-18 12:07:00","Siganus sutor",48.6936157416645,1066.69068959394,106.669068959394
"190","2021-05-18 SS/MAY/SB/036/FF 2021-05-18 12:07:00","Siganus sutor",349.33949766218,1066.69068959394,106.669068959394
"191","2021-05-18 SS/MAY/SB/036/FF 2021-05-18 12:07:00","Lethrinus nebulosus",134.884372099241,1066.69068959394,106.669068959394
"192","2021-05-18 SS/MAY/SB/036/FF 2021-05-18 12:07:00","Scarus rubroviolaceus",279.173807642391,1066.69068959394,106.669068959394
"193","2021-05-18 SS/MAY/SB/036/FF 2021-05-18 12:07:00","Plectorhinchus sordidus",254.599396448466,1066.69068959394,106.669068959394
"194","2021-05-18 SS/MAY/SB/041/FF 2021-05-18 17:15:00","Siganus sutor",223.586225199434,1710.35450967397,114.023633978265
"195","2021-05-18 SS/MAY/SB/041/FF 2021-05-18 17:15:00","Siganus sutor",196.565770192449,1710.35450967397,114.023633978265
"196","2021-05-18 SS/MAY/SB/041/FF 2021-05-18 17:15:00","Siganus sutor",167.689668899576,1710.35450967397,114.023633978265
"197","2021-05-18 SS/MAY/SB/041/FF 2021-05-18 17:15:00","Siganus sutor",67.3416812184168,1710.35450967397,114.023633978265
"198","2021-05-18 SS/MAY/SB/041/FF 2021-05-18 17:15:00","Scarus rubroviolaceus",186.115871761594,1710.35450967397,114.023633978265
"199","2021-05-18 SS/MAY/SB/041/FF 2021-05-18 17:15:00","Scarus rubroviolaceus",437.232240527698,1710.35450967397,114.023633978265
"200","2021-05-18 SS/MAY/SB/041/FF 2021-05-18 17:15:00","Plectorhinchus sordidus",172.729220749922,1710.35450967397,114.023633978265
"201","2021-05-18 SS/MAY/SB/041/FF 2021-05-18 17:15:00","Plectorhinchus sordidus",259.093831124883,1710.35450967397,114.023633978265
